Price,Residual,Residualsq,Residual-cub,Residual-four,Residual-five,Residual-Six,Residual-Seven
0.862587952,0.658507637,0.433632308,0.285550186,0.188036978,0.123823786,0.081538909,0.053693994
0.859630343,0.694388395,0.482175244,0.334816894,0.232492966,0.161440417,0.112102352,0.077842572
0.799067092,0.659376378,0.434777208,0.28668182,0.18903122,0.124642721,0.082186466,0.054191814
0.86236773,0.640245596,0.409914423,0.262445904,0.168029834,0.107580361,0.068877852,0.044098742
0.82465155,0.669196235,0.447823601,0.299681868,0.200545978,0.134204613,0.089809222,0.060099993
0.84448663,0.678949763,0.460972781,0.312977361,0.212495905,0.144274044,0.097954828,0.066506407
0.863570977,0.659459797,0.434887223,0.28679064,0.189126897,0.124721585,0.082248871,0.054239824
0.847670992,0.664531736,0.441602428,0.293458828,0.195012705,0.129592131,0.086118084,0.0572282
0.839640897,0.654147312,0.427908706,0.27991533,0.183105861,0.119778207,0.078352592,0.051254138
0.860167388,0.670807321,0.449982463,0.30185153,0.202484217,0.135827895,0.091114346,0.061120171
0.867666661,0.65922406,0.434576361,0.286483193,0.188856614,0.124498824,0.08207262,0.054104246
0.878557144,0.657632087,0.432479962,0.2844127,0.187038917,0.123002793,0.080890583,0.053196243
0.888683701,0.656109569,0.430479766,0.282441894,0.185312829,0.12158552,0.079773423,0.052340106
0.835055548,0.68274594,0.466142018,0.31825657,0.217288381,0.14835276,0.101287245,0.069153455
0.834259023,0.666025731,0.443590275,0.295442537,0.196772332,0.131055436,0.087286293,0.058134917
0.849460779,0.677503157,0.459010528,0.310981082,0.210690665,0.142743591,0.096709234,0.065520811
0.868119243,0.685205905,0.469507133,0.32170906,0.220436948,0.151044698,0.103496719,0.070916563
0.879867976,0.668181298,0.446466247,0.298320396,0.199332109,0.133189987,0.088995058,0.059464834
0.86086942,0.675910848,0.456855474,0.308793571,0.208716924,0.141074033,0.095353469,0.064450444
0.875373617,0.690666444,0.477020137,0.329461802,0.227548211,0.157159914,0.108545079,0.074968444
0.860505991,0.670536204,0.449618801,0.301485684,0.202157066,0.135553632,0.090893618,0.060947461
0.868501386,0.696202216,0.484697526,0.337447492,0.234931691,0.163559964,0.113870809,0.07927711
0.860185599,0.702790617,0.493914651,0.347118583,0.243951683,0.171446954,0.120491311,0.084680163
0.849226725,0.691709046,0.478461405,0.330956082,0.228925316,0.158349712,0.109531928,0.075764226
0.883046851,0.659224358,0.434576754,0.286483581,0.188856955,0.124499105,0.082072843,0.054104417
0.852845436,0.651119112,0.423956098,0.276045918,0.179738773,0.11703135,0.076201349,0.049616154
0.827686886,0.666116771,0.443711553,0.295563707,0.196879942,0.131145031,0.087357905,0.058190565
0.847840035,0.660424679,0.436160756,0.288051327,0.190236205,0.125636685,0.082973567,0.054797792
0.841148142,0.697072753,0.485910422,0.338714916,0.236108939,0.164585108,0.114727794,0.079973619
0.890521612,0.698757118,0.48826151,0.341176206,0.238399302,0.166583209,0.116401203,0.081336169
0.899560242,0.648184919,0.42014369,0.272330804,0.17652072,0.114418069,0.074164067,0.04807203
0.858354683,0.689977113,0.476068417,0.328476312,0.226641137,0.156377198,0.107896688,0.074446245
0.877275527,0.674893682,0.455481483,0.307401575,0.207463381,0.140015725,0.094495728,0.06377457
0.869741652,0.658645597,0.433814022,0.285729696,0.188194606,0.123953549,0.081641459,0.053772788
0.845266916,0.685458844,0.469853826,0.32206546,0.220762618,0.151323689,0.103726161,0.071100014
0.848208698,0.694153751,0.481849431,0.33447759,0.232178874,0.161167836,0.111875258,0.07765863
0.825756654,0.691805769,0.478595222,0.331094935,0.229053386,0.158460454,0.109623856,0.075838416
0.830440584,0.691522651,0.478203577,0.330688606,0.228678661,0.158136474,0.109354954,0.075621427
0.847866512,0.648615847,0.420702517,0.272874319,0.176990608,0.114798913,0.074460394,0.048296192
0.860775063,0.690334297,0.476561442,0.328986708,0.227110808,0.15678238,0.108232254,0.074716437
0.852325197,0.689999762,0.476099672,0.32850866,0.226670897,0.156402865,0.10791794,0.074463353
0.877757407,0.700396282,0.490554953,0.343582865,0.240644161,0.168546276,0.118049185,0.08268121
0.878035157,0.698064807,0.487294475,0.340163123,0.237455905,0.16575961,0.11571095,0.080773742
0.886442572,0.680771164,0.463449378,0.315502973,0.214785326,0.146219657,0.099542126,0.067765409
0.835264405,0.678768969,0.460727313,0.312727403,0.212269657,0.144082056,0.097798429,0.066382539
0.867258212,0.706420819,0.499030373,0.352525445,0.249031314,0.175920904,0.124274189,0.087789874
0.89028205,0.686595746,0.471413718,0.323670654,0.222230894,0.152582786,0.104762692,0.071929619
0.848498345,0.671871281,0.451411018,0.303290099,0.203771908,0.136908493,0.091984885,0.061802002
0.860202638,0.692123738,0.479035269,0.331551681,0.229474789,0.158824949,0.109926517,0.076082752
0.881270199,0.699197148,0.488876651,0.34182116,0.23900038,0.167108384,0.116841705,0.081695387
0.83715715,0.722406956,0.521871809,0.377003825,0.272350186,0.196747668,0.142131884,0.102677062
0.872622981,0.706959896,0.499792295,0.353333109,0.249792338,0.176593166,0.124844286,0.088259904
0.880949735,0.708012108,0.501281145,0.35491312,0.251282786,0.177911255,0.125963323,0.089183558
0.902155132,0.710200012,0.504384057,0.358213563,0.254403277,0.18067721,0.128316957,0.091130704
0.865414081,0.68643821,0.471197416,0.323447911,0.222027005,0.15240782,0.104618551,0.071814171
0.855193347,0.664064557,0.440981735,0.29284034,0.194464891,0.129137241,0.085755465,0.056947165
0.89221393,0.675069684,0.455719078,0.307642134,0.207679878,0.140198389,0.094643682,0.063891081
0.89193534,0.671064267,0.450327251,0.302198526,0.202794633,0.136088231,0.091323949,0.061284239
0.897395611,0.710820119,0.505265242,0.359152699,0.255292965,0.181467375,0.128990661,0.091689157
0.881250914,0.668082638,0.446334411,0.298188271,0.199214407,0.133091686,0.088916245,0.059403399
0.875730316,0.694317885,0.482077326,0.33471491,0.232398548,0.161358469,0.112034071,0.077787259
0.852858026,0.700572327,0.490801585,0.343842009,0.240886196,0.168758203,0.118227327,0.082826794
0.838157366,0.695607573,0.483869896,0.336583564,0.234130076,0.162862654,0.113288495,0.078804335
0.850217728,0.701085423,0.491520771,0.344598048,0.241592668,0.169377098,0.118747814,0.083252362
0.904077778,0.699050375,0.488671426,0.341605944,0.238799763,0.166933064,0.116694621,0.081575419
0.852035458,0.711713805,0.506536541,0.360509049,0.256579267,0.182611007,0.129966775,0.092499148
0.851568294,0.682421676,0.465699343,0.317803326,0.216875878,0.1480008,0.100998954,0.068923875
0.859828206,0.695499852,0.483720045,0.33642722,0.233985082,0.16273659,0.113183274,0.07871895
0.90683656,0.714827772,0.510978744,0.365261797,0.261099277,0.186641014,0.13341618,0.095369591
0.846148137,0.714141685,0.509998346,0.364211078,0.260098313,0.185747047,0.132649709,0.094730687
0.855858735,0.677905074,0.459555289,0.311534862,0.211191063,0.143167493,0.09705397,0.065793379
0.904835411,0.681367987,0.464262333,0.316333491,0.215539514,0.146861725,0.100066878,0.068182367
0.917532718,0.703673269,0.49515607,0.348428091,0.245179534,0.172526284,0.121402134,0.085427437
0.920001298,0.670793618,0.449964077,0.301833031,0.202467671,0.135814021,0.091103179,0.061111431
0.872270114,0.723291374,0.523150412,0.37839018,0.273686353,0.197954979,0.143179129,0.103560229
0.93829879,0.67171417,0.451199926,0.303077384,0.203581373,0.136748493,0.0918559,0.06170091
0.879529224,0.703244688,0.494553091,0.347791834,0.24458276,0.172001527,0.12095916,0.085063887
0.885531286,0.737183602,0.543439663,0.400614808,0.295326667,0.217709976,0.160492224,0.118312236
0.918671208,0.7102659,0.504477649,0.358313271,0.254497698,0.180761037,0.128388401,0.091189903
0.863579542,0.692468029,0.479511971,0.332046709,0.22993173,0.159220372,0.110255017,0.076348074
0.859997868,0.708058297,0.501346552,0.354982586,0.251348366,0.177969296,0.126012637,0.089224293
0.90042671,0.720006068,0.518408738,0.373257437,0.26874762,0.193499917,0.139321114,0.100312048
0.932954433,0.70627127,0.498819107,0.352301604,0.248820501,0.175734771,0.12411642,0.087659862
0.840281594,0.684067801,0.467948756,0.320108676,0.218976038,0.149794457,0.102469565,0.07009613
0.876994037,0.751359153,0.564540576,0.424172729,0.318706062,0.239462717,0.179922504,0.13518642
0.867864603,0.740343841,0.548109003,0.405789125,0.30042348,0.222416673,0.164664814,0.121908581
0.886756295,0.709833086,0.50386301,0.357658635,0.253877933,0.180210956,0.127919699,0.090801635
0.921134827,0.708963789,0.502629654,0.356346224,0.252636569,0.179110179,0.126982631,0.090026087
0.863736886,0.741158023,0.549315215,0.407129379,0.301747205,0.223642362,0.165754331,0.122850152
0.911458228,0.696399515,0.484972284,0.337734463,0.235198116,0.163791854,0.114064568,0.07943451
0.897418885,0.690849299,0.477272754,0.329723547,0.227789281,0.157368065,0.108717617,0.07510749
0.866440171,0.71403031,0.509839284,0.364040702,0.259936096,0.185602251,0.132525633,0.094627319
0.855551628,0.708001202,0.501265703,0.35489672,0.251267305,0.177897554,0.125951682,0.089173942
0.883714131,0.722651484,0.522225167,0.377386792,0.272719125,0.19708088,0.14242079,0.102920596
0.911740325,0.751536255,0.564806743,0.424472745,0.319006657,0.239745068,0.180177111,0.135409631
0.886445688,0.740150858,0.547823293,0.40547188,0.30011036,0.222126941,0.164407446,0.121686312
0.882277157,0.712683196,0.507917338,0.361984152,0.257980022,0.183858027,0.131032526,0.09338468
0.895243984,0.684154632,0.46806756,0.32023059,0.219087241,0.149889551,0.102547631,0.070158436
0.916207627,0.715875224,0.512477337,0.366869828,0.262633021,0.188012473,0.134593471,0.096352131
0.892509624,0.731651747,0.535314279,0.391663628,0.286561378,0.209663133,0.153400398,0.112235669
0.863513042,0.72988263,0.532728653,0.38882939,0.283799818,0.207140557,0.151188295,0.11034971
0.881155059,0.728272037,0.530380161,0.38626104,0.281303115,0.204865193,0.149197591,0.108656434
0.888097563,0.730787626,0.534050555,0.390277537,0.285209995,0.208427935,0.152316556,0.111311054
0.884719921,0.746436107,0.557166862,0.415889464,0.310434913,0.231719828,0.172964046,0.129106609
0.88845852,0.703516053,0.494934837,0.348194603,0.244960493,0.172333639,0.121239482,0.085293921
0.879858201,0.746837462,0.557766194,0.416560689,0.311103127,0.23234347,0.173522807,0.129593333
0.906317309,0.75083607,0.563754804,0.423287442,0.317819479,0.238630329,0.179172258,0.134528994
0.909573619,0.728978511,0.531409669,0.387386229,0.282396237,0.205860788,0.150068091,0.109396413
0.899722003,0.740984138,0.549057493,0.406842893,0.30146413,0.223380139,0.16552114,0.122648539
0.893216572,0.743574395,0.552902882,0.411124426,0.305701596,0.22731188,0.169023294,0.125681393
0.85333724,0.74988316,0.562324753,0.421677863,0.316209128,0.2371199,0.17781222,0.133338389
0.848346453,0.74854582,0.560320845,0.419425826,0.313959449,0.235013033,0.175918023,0.131682701
0.88099199,0.718319738,0.515983246,0.37064095,0.26623871,0.191244521,0.137374714,0.098678969
0.911008669,0.707681624,0.50081328,0.354416355,0.250813942,0.177496418,0.125610953,0.088892563
0.922638567,0.713718923,0.509394701,0.363564637,0.259482961,0.1851979,0.132179246,0.094338829
0.861559923,0.726330621,0.527556171,0.383180201,0.278315513,0.202149079,0.146827066,0.106644994
0.887463966,0.744624136,0.554465103,0.412868098,0.307431551,0.228920953,0.170460067,0.12692868
0.89621067,0.74101271,0.549099836,0.406889958,0.30151063,0.223423209,0.165559438,0.122681648
0.904323208,0.727283928,0.528941912,0.384690951,0.279779546,0.203479167,0.147987128,0.10762866
0.888745404,0.746333613,0.557013862,0.415718168,0.310264442,0.231560782,0.172821595,0.128982565
0.913203214,0.715240078,0.51156837,0.365894201,0.261702197,0.1871799,0.133878566,0.095755316
0.919677157,0.712174147,0.507192015,0.361209041,0.25724374,0.183202341,0.130471971,0.092918765
0.913180506,0.725179849,0.525885814,0.381361795,0.276555889,0.200552758,0.145436819,0.10546785
0.896369732,0.750986498,0.563980721,0.423541907,0.318074253,0.23886947,0.179387747,0.134717776
0.866577358,0.713572812,0.509186159,0.363341399,0.259270544,0.185008411,0.132016972,0.094203722
0.89938656,0.729000474,0.531441692,0.387421245,0.282430272,0.205891802,0.150095221,0.109419487
0.872229516,0.759334387,0.576588711,0.437823635,0.332454542,0.252444166,0.191689536,0.145556456
0.881396777,0.745894861,0.556359143,0.414985426,0.309535496,0.230880936,0.172212904,0.12845272
0.934541644,0.709469338,0.503346741,0.357109079,0.253357942,0.179749691,0.127526894,0.090476421
0.912603376,0.723460568,0.523395193,0.378655784,0.273942528,0.198186617,0.143380203,0.103729923
0.911318276,0.749325054,0.561488037,0.420737054,0.315268815,0.236238822,0.177019668,0.132645272
0.911011848,0.744588909,0.554412643,0.412809505,0.307373379,0.228866809,0.170411688,0.126886653
0.839116784,0.753985504,0.568494141,0.428636341,0.323185588,0.243677249,0.183729113,0.138529088
0.938326247,0.730412787,0.533502839,0.389677295,0.284625279,0.207893943,0.151848394,0.110912009
0.898341474,0.759914522,0.577470081,0.4388279,0.333471694,0.253409983,0.192569926,0.146336683
0.931511288,0.710153572,0.504318096,0.358143298,0.254336742,0.180618146,0.128266622,0.091088999
0.936854013,0.747842232,0.559268004,0.418244232,0.3127807,0.233910617,0.174928238,0.130818724
0.863415598,0.731517429,0.535117749,0.39144796,0.286351005,0.209470751,0.153231505,0.112091517
0.871367572,0.729807193,0.532618538,0.38870884,0.283682507,0.207033534,0.151094562,0.110269898
0.908805895,0.769643303,0.592350814,0.455898837,0.350879487,0.270052047,0.207843749,0.15996555
0.873448954,0.70737234,0.500375627,0.353951878,0.250375768,0.177108893,0.125281932,0.088620973
0.900837527,0.742826574,0.551791319,0.409885255,0.30447366,0.226171126,0.168005923,0.124799264
0.916844291,0.720172839,0.518648919,0.373516864,0.268996701,0.193724118,0.139514848,0.100474804
0.899905215,0.764625277,0.584651814,0.447039556,0.341817744,0.261362487,0.199844364,0.152806052
0.914141069,0.714554735,0.510588469,0.364843408,0.260700585,0.186284837,0.133110712,0.09511489
0.91527358,0.750741158,0.563612286,0.42312694,0.317658809,0.238479542,0.179036408,0.13441
0.917228872,0.733408853,0.537888546,0.394492222,0.289324088,0.212192847,0.155624113,0.114136102
0.902839545,0.760562231,0.578454908,0.439950955,0.33461008,0.254491789,0.193556843,0.147212024
0.885306217,0.745088339,0.555156632,0.413640733,0.308198886,0.229635396,0.171098656,0.127483613
0.859500648,0.737785472,0.544327403,0.40159685,0.296292321,0.21860017,0.16128003,0.118990063
0.889886688,0.731893756,0.53566847,0.392052409,0.28694071,0.210010114,0.153705091,0.112495796
0.930468931,0.740708118,0.548648517,0.40638841,0.301015195,0.222964398,0.16515154,0.122329086
0.890655994,0.755007651,0.570036552,0.430381958,0.324941671,0.245333448,0.18522863,0.139849033
0.872651849,0.761859191,0.580429428,0.442205494,0.33689832,0.256669082,0.195545699,0.148978288
0.927333809,0.749116138,0.561174989,0.42038524,0.314917368,0.235909682,0.17672375,0.132386613
0.896741251,0.761534418,0.57993467,0.441640211,0.336324221,0.25612247,0.195046076,0.1485343
0.90165113,0.76771407,0.589384894,0.452479076,0.347374553,0.266684332,0.204737314,0.157179717
0.918638593,0.762344223,0.581168715,0.443050613,0.337757075,0.257487155,0.196293845,0.149643479
0.885145683,0.725282785,0.526035118,0.381524215,0.276712945,0.200695135,0.145560726,0.105572689
0.886378333,0.749185041,0.561278226,0.420501251,0.315033247,0.236018196,0.176821302,0.132471874
0.874552856,0.766107563,0.586920798,0.449644462,0.344476023,0.263905687,0.202180143,0.154891736
0.904597712,0.739409555,0.546726491,0.404254791,0.298909856,0.221016804,0.163421937,0.120835741
0.838567247,0.76785873,0.58960703,0.452734905,0.347636449,0.266935683,0.204968895,0.157387155
0.892444024,0.756353851,0.572071147,0.432688215,0.327265397,0.247528444,0.187219092,0.141603881
0.875308913,0.741984363,0.550540795,0.408492661,0.303095167,0.224891875,0.166866255,0.123812152
0.942967124,0.736034452,0.541746715,0.398744246,0.293489503,0.216018385,0.158996974,0.11702725
0.869490582,0.742306146,0.551018415,0.409024356,0.303621294,0.225379952,0.167300924,0.124188504
0.891217649,0.771822282,0.595709635,0.45978197,0.354869969,0.273896549,0.211399459,0.163162813
0.907986927,0.76505571,0.585310239,0.44779494,0.342588076,0.262098963,0.200520308,0.153409207
0.871245017,0.78582545,0.617521637,0.485264218,0.381332973,0.299661155,0.235481362,0.185047247
0.910266105,0.772020764,0.596016059,0.460136773,0.355235143,0.274248906,0.21172585,0.163456752
0.918657199,0.750118693,0.562678053,0.422075326,0.316606592,0.237492523,0.178147581,0.133631831
0.932655748,0.725657004,0.526578088,0.382115078,0.277284482,0.201213427,0.146011933,0.105954582
0.923116233,0.794457681,0.631163007,0.501432299,0.398366742,0.316485518,0.251434351,0.199753951
0.857491917,0.735994131,0.541687361,0.398678719,0.293425197,0.215959223,0.158944721,0.116982382
0.898557143,0.75441994,0.569149446,0.429377691,0.323931091,0.244380075,0.184365202,0.139088784
0.907955723,0.731005328,0.53436879,0.390626432,0.285550003,0.208738574,0.15258901,0.111543379
0.923340566,0.770692036,0.593966215,0.457765032,0.352795865,0.271896963,0.209548824,0.16149761
0.937731167,0.764900178,0.585072283,0.447521893,0.342309576,0.261832656,0.200275845,0.15319103
0.878025232,0.746391377,0.557100088,0.415814702,0.310360508,0.231650407,0.172901866,0.129052462
0.890755632,0.763308234,0.58263946,0.444733498,0.339468741,0.259119285,0.197787884,0.15097312
0.86088547,0.748928393,0.560893738,0.420069246,0.314601785,0.23561421,0.176458172,0.132154535
0.899864115,0.763799796,0.583390128,0.44559326,0.340344041,0.259954709,0.198553354,0.151655011
0.888242033,0.758498324,0.575319707,0.436379033,0.330992765,0.251057457,0.19042666,0.144438303
0.931095658,0.743537482,0.552847987,0.4110632,0.305640897,0.227255463,0.168972955,0.125637725
0.898864529,0.768182316,0.59010407,0.453307511,0.348222814,0.267498608,0.2054877,0.157852017
0.924551284,0.777925688,0.605168377,0.470776026,0.366228764,0.284898763,0.221630066,0.172411722
0.885207184,0.769875185,0.592707801,0.456311028,0.351302537,0.270459106,0.208219754,0.160303222
0.883885264,0.740919108,0.548961124,0.406735786,0.301358316,0.223282135,0.165434,0.122573212
0.876278151,0.74071892,0.548664519,0.40640619,0.301032754,0.222980657,0.165165991,0.122341575
0.914595262,0.790813661,0.625386247,0.494563988,0.391107958,0.309293516,0.244593538,0.193427911
0.917015187,0.803863115,0.646195907,0.519453055,0.41756915,0.335668438,0.269831476,0.216907571
0.904913274,0.800917026,0.641468082,0.513762708,0.4114813,0.329562379,0.26395212,0.211403747
0.881240667,0.776499192,0.602950996,0.468190961,0.363549903,0.282296206,0.219202776,0.170210778
0.911031752,0.783621328,0.614062386,0.481192383,0.377072614,0.295482143,0.231546109,0.18144447
0.924133604,0.744932547,0.554924499,0.41338132,0.3079412,0.229395422,0.170884116,0.12729714
0.87910509,0.799185189,0.638696967,0.510437156,0.407933815,0.326014663,0.26054609,0.208224576
0.842869213,0.746564396,0.557358397,0.416103935,0.310648383,0.231919022,0.173142485,0.129262014
0.851028808,0.794049767,0.630515033,0.500660315,0.397549206,0.315673855,0.250660751,0.199037111
0.860480782,0.791593039,0.626619539,0.496027665,0.392652047,0.310820627,0.246043445,0.194766278
0.935613677,0.74891983,0.560880912,0.420054838,0.314587398,0.235600741,0.176446067,0.132143958
0.888215142,0.777962157,0.605225118,0.470842239,0.366297444,0.28496555,0.221692414,0.172468309
0.864076683,0.779256769,0.607241113,0.473196748,0.368741769,0.287344519,0.223915161,0.174487405
0.9212494,0.805628609,0.649037456,0.522883144,0.42124962,0.339370745,0.273406781,0.220264325
0.932355609,0.808319216,0.653379955,0.528139573,0.426905365,0.34507581,0.278931408,0.225465617
0.888125177,0.784032015,0.6147062,0.48194934,0.377863712,0.296257248,0.232275167,0.182111167
0.874270495,0.726248447,0.527436807,0.383050162,0.278189585,0.202034754,0.146727426,0.106560566
0.87459473,0.7627222,0.581745154,0.443709944,0.338427425,0.25812611,0.196878514,0.150163614
0.85968988,0.799269724,0.638832092,0.51059915,0.408106442,0.326187123,0.260711492,0.208378802
0.921800032,0.787025635,0.61940935,0.487491037,0.383667943,0.301956506,0.237647511,0.187034683
0.862952996,0.78854548,0.621803974,0.490320714,0.386640183,0.304883369,0.240414403,0.18957769
0.942508013,0.767873417,0.589629585,0.452760884,0.347663047,0.266961212,0.204992418,0.157408229
0.858318111,0.748764676,0.56064854,0.419793823,0.314326786,0.235356794,0.176226854,0.131952443
0.948864159,0.793377014,0.629447086,0.499388849,0.396203634,0.314338856,0.249389223,0.197859677
0.911126164,0.766837668,0.58804001,0.45093123,0.345791053,0.265165605,0.203338974,0.155927985
0.849894913,0.812317323,0.659859434,0.536015249,0.435414472,0.353694719,0.287312347,0.233388797
0.905044397,0.786683363,0.618870713,0.486855294,0.383000959,0.301300483,0.237028077,0.186466045
0.8762713,0.791656762,0.626720429,0.496147465,0.392778496,0.310945752,0.246162307,0.194876055
0.927008187,0.759004749,0.576088209,0.437253687,0.331877625,0.251896693,0.191190786,0.145114715
0.879309661,0.783096485,0.613240105,0.48022617,0.376063426,0.294493947,0.230617175,0.180595499
0.896142015,0.801435469,0.642298811,0.514761048,0.412547762,0.330630409,0.264978937,0.212363519
0.910178553,0.796676574,0.634693564,0.505645495,0.40283592,0.320929941,0.255677366,0.203692168
0.876996427,0.761827828,0.580381639,0.442150883,0.336842847,0.256616254,0.195497403,0.148935362
0.887364223,0.758667484,0.575576351,0.436671062,0.331288136,0.251337536,0.190681616,0.144663942
0.908099055,0.740864919,0.548880828,0.406646551,0.301270164,0.223200496,0.165361417,0.122510473
0.940794154,0.814616688,0.663600348,0.540579918,0.440365422,0.358729022,0.292226648,0.238052704
0.872399793,0.80291284,0.644669029,0.517613041,0.415598157,0.333689096,0.26792326,0.215119025
0.889414611,0.801676478,0.642685175,0.515225587,0.413044234,0.331127846,0.265457405,0.212810958
0.888632134,0.788531782,0.621782371,0.49029516,0.386613316,0.304856887,0.240389344,0.189554638
0.899423015,0.812670586,0.660433481,0.536714864,0.436172383,0.354464466,0.288062845,0.234100201
0.88230743,0.791538343,0.626532948,0.495924851,0.392543535,0.310713259,0.245941458,0.194672094
0.90925035,0.764408713,0.584320681,0.44665982,0.341430658,0.26099257,0.199504995,0.152503356
0.928728042,0.812669071,0.660431019,0.536711863,0.436169131,0.354461162,0.288059623,0.234097146
0.87687349,0.766096856,0.586904392,0.44962561,0.344456766,0.263887245,0.202163189,0.154876583
0.901865962,0.811854383,0.659107539,0.535099344,0.434422747,0.352688011,0.286331308,0.232459327
0.847705017,0.781282027,0.610401605,0.476895804,0.37259012,0.291097964,0.227429607,0.177686665
0.866451592,0.800806393,0.64129088,0.513549836,0.411253992,0.329334826,0.263733434,0.21119942
0.921897376,0.773885378,0.598898578,0.463478853,0.358679507,0.277576826,0.214812647,0.166240366
0.903315423,0.844464691,0.713120614,0.602205179,0.50854101,0.429444927,0.362651078,0.30624603
0.84324648,0.801610746,0.642579788,0.515098863,0.412908784,0.330992118,0.265326839,0.212688845
0.930477065,0.791649739,0.62670931,0.496134262,0.392764559,0.310931961,0.246149206,0.194863955
0.918205055,0.752087337,0.565635362,0.425407193,0.319943363,0.240625352,0.18097128,0.136106208
0.932815396,0.793147537,0.629083016,0.498955645,0.395745441,0.313884522,0.248956736,0.197459422
0.924357966,0.789370383,0.623105601,0.491861107,0.388260591,0.306481411,0.241927349,0.190970284
0.819212893,0.830009269,0.688915386,0.571806156,0.474604409,0.393926059,0.32696228,0.271381723
0.912528518,0.771424051,0.595095067,0.459070647,0.354138139,0.273190678,0.21074586,0.162574425
0.857408999,0.819326627,0.671296121,0.550010787,0.450638483,0.369220108,0.302511866,0.247856027
0.875246474,0.820120655,0.672597888,0.55161142,0.452387919,0.371012676,0.304275159,0.249542343
0.919911352,0.800786182,0.641258509,0.513510953,0.411212475,0.329293268,0.263693499,0.21116211
0.890301789,0.817408252,0.66815625,0.546156432,0.446432774,0.364917834,0.298286849,0.243822132
0.912863897,0.818263731,0.669555533,0.547873009,0.448304612,0.366831405,0.300164834,0.245613997
0.890737144,0.786939651,0.619274014,0.487331276,0.383500304,0.301791595,0.237491772,0.186891693
0.87554991,0.83181972,0.691924046,0.575556066,0.478758885,0.398241082,0.331264785,0.275552581
0.861977252,0.838030765,0.702295563,0.588545288,0.493219058,0.413332745,0.346385556,0.290281753
0.933920052,0.806242224,0.650026524,0.524078831,0.422534483,0.340665141,0.274658621,0.221441377
0.918027694,0.763798636,0.583388356,0.44559123,0.340341974,0.259952735,0.198551544,0.151653399
0.862094168,0.79643664,0.634311322,0.505188778,0.402350853,0.320446962,0.255215702,0.203263136
0.940763176,0.819221473,0.671123822,0.549799046,0.450407184,0.368983237,0.302278991,0.24763344
0.907607035,0.810148095,0.656339937,0.53173255,0.430782112,0.348997308,0.282739504,0.229060871
0.903057808,0.804704282,0.647548981,0.521085437,0.419319683,0.337428344,0.271530033,0.21850138
0.84354037,0.776299083,0.602640267,0.467829087,0.363175291,0.281932646,0.218864055,0.169903965
0.920589757,0.831602878,0.691563347,0.57510607,0.478259863,0.397722279,0.330746992,0.27505015
0.906769822,0.793964382,0.63037944,0.500498822,0.397378238,0.315504167,0.250499071,0.19888734
0.905380259,0.798821705,0.638116116,0.509741004,0.407192178,0.32527395,0.259835891,0.20756255
0.901450239,0.785928141,0.617683043,0.485454486,0.381532342,0.299857004,0.235666058,0.185216587
0.850068824,0.824073912,0.679097813,0.559626791,0.461173839,0.38004133,0.313182146,0.258085236
0.935324577,0.802592764,0.644155144,0.516994257,0.41493585,0.33302451,0.267283062,0.214519451
0.918753844,0.841815489,0.708653318,0.59655534,0.502189525,0.422750921,0.355878273,0.299583843
0.88086002,0.824327824,0.679516362,0.560144244,0.461742486,0.380627179,0.313761574,0.258642396
0.919429477,0.812079914,0.659473786,0.535545415,0.434905675,0.353178163,0.286808892,0.232911741
0.859859447,0.840890129,0.70709621,0.594590223,0.49998505,0.420432493,0.353537533,0.297286222
0.935911265,0.817053441,0.667576325,0.545445534,0.44565815,0.364126525,0.29751083,0.243082248
0.937788383,0.791502068,0.626475523,0.495856672,0.392471581,0.310642068,0.245873839,0.194609652
0.897929346,0.791681903,0.626760235,0.496194735,0.392828392,0.310995129,0.246209216,0.19491938
0.881823873,0.832365801,0.692832827,0.576690352,0.480017327,0.399550007,0.332571762,0.276821361
0.914809138,0.822414443,0.676365517,0.55625277,0.457470312,0.376230192,0.309417144,0.254469128
0.939333823,0.789643445,0.62353677,0.492371723,0.388798103,0.307011873,0.242429913,0.191433192
0.910437192,0.861308463,0.741852268,0.638963637,0.550344788,0.474016623,0.408274529,0.351650307
0.914520378,0.839248885,0.704338692,0.591115462,0.496092992,0.416345491,0.349417489,0.293248238
0.904131163,0.815399496,0.664876338,0.542139831,0.442060545,0.360455945,0.293915596,0.239658629
0.969527492,0.834649321,0.696639489,0.581449676,0.485306577,0.405060805,0.338083726,0.282181352
0.935563888,0.808476638,0.653634475,0.528448203,0.427238027,0.345411964,0.279257503,0.225773167
0.866079417,0.821456499,0.674790779,0.554311271,0.455342595,0.374044134,0.307260985,0.252401533
0.911003078,0.808630487,0.653883265,0.528749943,0.427563324,0.345740739,0.279576502,0.226074083
0.931922008,0.816748211,0.66707764,0.544834469,0.444992578,0.363446892,0.296844599,0.242447295
0.958879446,0.842209901,0.709317518,0.597394237,0.503131341,0.423742197,0.356879874,0.300567763
0.892581949,0.830762444,0.690166238,0.57336419,0.476329436,0.395716606,0.328746495,0.273110241
0.899813732,0.837383319,0.701210822,0.587182245,0.491696617,0.411738545,0.344782989,0.288715524
0.985689629,0.819767733,0.672019136,0.550899604,0.451609719,0.370215076,0.303490374,0.248791616
0.891780686,0.854314245,0.72985283,0.623523669,0.532685153,0.455080514,0.388781766,0.332141801
